Vehicle_Model,Mileage,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Odometer_Reading,Service_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status
Van,79160,4,6,Petrol,Automatic,147701,4,17.22415727,Worn Out,New,Weak
Car,66004,3,4,Electric,Manual,15914,4,19.82047626,New,Worn Out,Weak
Car,51695,4,3,Diesel,Automatic,86114,7,12.25679067,Good,Good,Good
SUV,61167,3,9,Electric,Manual,71970,10,12.37826061,New,Worn Out,New
Bus,79112,3,5,Petrol,Automatic,43280,3,13.10305686,Good,Good,Weak
Bus,70352,5,2,Petrol,Manual,118419,6,15.85829611,New,Good,New
Bus,76111,0,3,Electric,Automatic,2122,2,14.77826966,New,New,Weak
Motorcycle,53192,1,1,Petrol,Manual,33968,10,14.87564779,Good,Good,Weak
Car,37332,1,8,Diesel,Automatic,120628,2,15.75108609,New,Worn Out,Weak
Van,32820,2,2,Petrol,Automatic,32061,9,14.26249704,Good,New,Weak
Car,46945,0,2,Diesel,Automatic,58133,9,14.99103449,Worn Out,Good,New
SUV,68106,5,5,Electric,Manual,28131,10,14.60781592,Good,Worn Out,Weak
Truck,39936,2,2,Diesel,Automatic,107642,8,11.63281572,Worn Out,Good,Good
Truck,30183,0,5,Diesel,Automatic,49730,7,14.75032063,Worn Out,Good,Weak
Car,42898,0,1,Petrol,Automatic,1873,7,13.26776558,Good,Worn Out,New
Truck,56307,1,10,Electric,Automatic,7776,6,10.98306574,New,Worn Out,Good
Bus,40519,2,7,Diesel,Manual,59433,10,16.63593578,Worn Out,New,Good
Bus,51523,4,7,Petrol,Automatic,148740,7,15.15482594,Good,Good,New
Car,35450,3,2,Petrol,Automatic,27842,8,10.99127675,Worn Out,Good,Weak
Van,48535,0,9,Diesel,Manual,63035,5,13.70627101,Good,Worn Out,Weak
Van,46044,0,6,Petrol,Automatic,130127,5,10.5446468,Worn Out,New,Weak
Motorcycle,73003,3,4,Petrol,Manual,112380,8,15.14099063,Worn Out,New,Weak
Van,63688,0,6,Petrol,Automatic,18568,6,14.46371028,Good,Worn Out,New
Van,56115,5,3,Petrol,Manual,140847,7,19.28453501,Worn Out,Good,Good
Motorcycle,55632,3,2,Electric,Automatic,134098,9,14.51842531,Worn Out,Good,Weak
Motorcycle,36669,2,10,Petrol,Manual,48806,3,13.9859774,Good,Good,Good
Van,38699,3,10,Petrol,Automatic,84666,5,10.22647826,Worn Out,Good,Weak
Motorcycle,43800,5,10,Diesel,Automatic,52481,8,18.17392397,Good,Good,New
Truck,38463,1,10,Diesel,Manual,15146,1,14.32278266,New,Worn Out,Weak
Van,59863,5,3,Diesel,Automatic,124587,2,12.1662769,Worn Out,Worn Out,Weak
Van,43703,3,9,Electric,Manual,61250,5,10.37779098,New,Worn Out,New
Van,51201,1,4,Diesel,Manual,59881,7,17.76694799,New,New,Weak
Van,66744,1,7,Petrol,Manual,119589,2,10.02120527,New,Good,Good
Truck,64303,4,9,Electric,Manual,93103,8,14.67076684,New,New,Good
Car,55883,5,3,Diesel,Manual,133490,4,11.40692936,Good,Good,Weak
Motorcycle,36797,3,10,Electric,Automatic,113325,8,18.65323807,Good,Worn Out,Good
Motorcycle,57381,4,4,Diesel,Automatic,9572,4,11.61130586,Worn Out,Worn Out,Weak
Car,68774,1,5,Electric,Automatic,75749,1,14.40148523,Worn Out,Worn Out,Good
Bus,71926,5,9,Electric,Automatic,125969,5,17.87489777,Worn Out,Good,Good
SUV,52817,5,8,Petrol,Automatic,44252,8,10.28328986,New,Worn Out,New
Bus,56468,1,10,Petrol,Manual,120399,10,15.96863813,Good,Worn Out,Good
Bus,65220,5,1,Petrol,Manual,83305,4,12.8255862,New,Worn Out,Weak
Motorcycle,36978,3,7,Electric,Manual,78512,7,19.62383197,Good,Good,New
Bus,34692,1,3,Petrol,Automatic,108731,10,13.74953296,Worn Out,Good,New
Motorcycle,34651,0,4,Petrol,Automatic,47460,6,19.84227385,Good,Good,New
Van,40777,4,9,Diesel,Automatic,89399,6,17.89845191,Good,Good,Good
SUV,43658,3,6,Electric,Automatic,30882,7,14.78616631,Good,New,Good
SUV,76441,4,2,Electric,Manual,19170,9,17.3881022,Worn Out,Worn Out,New
Motorcycle,71605,1,3,Petrol,Manual,65679,1,16.03131302,Good,New,Good
Bus,31380,4,3,Diesel,Manual,63488,9,17.07422716,New,Worn Out,New
Truck,34090,0,2,Diesel,Automatic,137366,1,15.78469666,Worn Out,New,Good
Motorcycle,40948,0,10,Diesel,Automatic,120945,7,19.21305779,Good,Good,Good
SUV,61274,5,6,Petrol,Manual,27949,7,10.41786313,Worn Out,Worn Out,Good
Motorcycle,34332,1,4,Petrol,Manual,42920,1,15.4873237,Worn Out,Good,Weak
Van,52922,5,8,Electric,Automatic,35929,4,10.6508427,Worn Out,Worn Out,Good
SUV,53610,1,10,Petrol,Automatic,32555,3,13.49395861,New,New,Good
SUV,47866,4,3,Petrol,Manual,69598,8,17.10514325,Good,Worn Out,Weak
Motorcycle,74219,4,8,Diesel,Manual,71999,8,16.35041962,Good,New,Weak
Car,77147,0,8,Electric,Automatic,15402,9,12.10891452,Worn Out,Worn Out,New
Bus,66646,4,5,Electric,Manual,35061,1,11.77306141,Worn Out,Good,New
Van,52691,3,9,Electric,Automatic,75734,5,18.53463305,Worn Out,New,Good
Bus,31207,1,6,Diesel,Automatic,25235,8,11.7190059,Good,New,New
Bus,46954,3,6,Electric,Manual,25147,1,18.47098376,New,Worn Out,Good
SUV,35524,4,5,Diesel,Automatic,93023,8,15.67599654,Good,Good,Good
SUV,72458,3,10,Electric,Manual,121993,4,14.41297608,New,Worn Out,Weak
Car,43014,5,1,Electric,Manual,102269,3,13.64356455,Worn Out,Worn Out,Good
SUV,67537,2,6,Diesel,Automatic,81275,10,11.08113105,New,Good,Good
SUV,34037,3,10,Electric,Manual,139895,2,10.28452987,Worn Out,New,Good
Bus,57935,1,3,Diesel,Manual,40559,2,13.14885109,Worn Out,New,New
Truck,55307,4,3,Electric,Manual,29548,9,15.38944844,Good,Good,Weak
Van,65355,0,2,Electric,Automatic,124294,6,13.37818047,Worn Out,Good,Weak
Bus,79208,3,3,Electric,Manual,116871,2,18.94279311,New,Good,Weak
SUV,48188,2,1,Diesel,Automatic,77009,1,16.00520122,Good,New,New
Bus,65858,2,3,Petrol,Manual,107163,3,19.45090736,Good,Worn Out,Good
Motorcycle,53446,1,8,Petrol,Automatic,149185,5,15.66835504,Good,New,Weak
SUV,67800,2,7,Diesel,Manual,80193,10,14.17666292,New,Worn Out,New
SUV,43704,1,5,Electric,Automatic,122134,3,15.6216269,New,Worn Out,Weak
Car,79570,1,3,Diesel,Manual,20388,3,16.44933323,New,Worn Out,Good
Van,40396,5,5,Electric,Automatic,2610,3,13.26713105,Good,Good,Weak
SUV,77868,5,10,Petrol,Manual,17005,4,13.76926905,New,New,Weak
SUV,37331,2,4,Electric,Manual,33948,9,11.69345714,New,Good,Good
Motorcycle,34714,2,6,Electric,Manual,101514,1,16.58093918,New,New,New
SUV,76390,3,3,Diesel,Manual,94111,5,14.13952213,Worn Out,New,Good
Truck,39465,5,7,Petrol,Automatic,2553,2,14.038629,Worn Out,Worn Out,Weak
Van,57958,0,4,Diesel,Manual,57800,2,12.11033765,Worn Out,New,New
Bus,66880,3,8,Diesel,Automatic,90609,7,16.67876126,Good,New,Weak
SUV,69651,3,9,Electric,Automatic,19565,1,19.8085299,New,Good,Weak
Van,43320,0,9,Electric,Manual,44734,2,11.85961204,Worn Out,Good,New
Bus,68489,2,10,Electric,Automatic,60681,7,13.01928312,New,Worn Out,Weak
Car,62424,1,6,Petrol,Manual,6954,7,15.16339727,New,Good,Weak
Bus,74129,3,7,Electric,Manual,144053,7,19.12530681,Good,Worn Out,Weak
SUV,57517,3,10,Petrol,Automatic,99697,5,19.07708093,Good,New,New
Motorcycle,31691,2,10,Electric,Automatic,38555,9,12.92865228,Worn Out,New,Weak
Car,60505,0,9,Electric,Manual,115308,5,16.49141603,Worn Out,Worn Out,Good
Motorcycle,79400,3,7,Diesel,Manual,23097,7,16.49650182,Worn Out,New,New
SUV,55099,1,6,Electric,Manual,63023,4,16.21636037,Worn Out,New,Weak
Truck,45297,3,2,Diesel,Automatic,18939,8,16.98120301,New,New,New
Van,59249,3,8,Petrol,Manual,11505,4,10.52457136,Worn Out,Good,Weak
Bus,51945,4,8,Electric,Automatic,24690,2,12.33931297,Good,Good,Weak
Motorcycle,38693,3,9,Electric,Automatic,50033,4,14.77912091,Good,New,Weak
Van,41153,4,10,Electric,Manual,101535,6,13.45027928,New,New,New
Truck,57516,1,9,Electric,Automatic,42638,3,14.10164502,Worn Out,New,Good
Van,61713,0,3,Petrol,Manual,107197,8,13.309791,Worn Out,Good,Weak
Van,41824,5,4,Electric,Manual,38754,8,13.64195666,Worn Out,Worn Out,New
Truck,35662,5,6,Petrol,Automatic,149110,10,15.91532593,Worn Out,Good,Good
Van,47364,1,2,Petrol,Manual,63932,9,15.25449467,Worn Out,Good,Weak
Van,40814,5,9,Electric,Automatic,6838,2,14.72863313,Good,Good,Good
Motorcycle,47078,1,3,Electric,Manual,146094,6,12.86555726,Worn Out,New,New
Bus,79716,3,10,Petrol,Manual,61276,5,11.68254062,New,New,New
SUV,50407,4,6,Petrol,Manual,97175,1,12.39015187,Good,Good,Weak
Bus,75076,3,10,Petrol,Manual,39169,10,10.1423169,New,Worn Out,New
Truck,69344,1,6,Electric,Manual,113286,2,19.4859825,New,Worn Out,New
SUV,76135,5,9,Electric,Manual,101899,2,10.84998183,Good,New,Weak
Van,79637,4,7,Diesel,Manual,112293,8,13.13104865,Worn Out,Good,Good
Truck,65023,3,1,Petrol,Manual,93356,4,19.88586216,Good,Worn Out,Good
Motorcycle,56443,5,6,Diesel,Manual,48596,7,11.86046467,Good,Good,Good
Truck,72383,4,1,Diesel,Automatic,106398,4,10.48941711,New,Good,Weak
Van,37615,0,5,Electric,Automatic,2762,5,11.4331607,New,New,Weak
Truck,41180,1,3,Electric,Automatic,16836,7,13.22146198,Good,Good,Weak
Truck,39170,3,9,Diesel,Manual,37733,7,16.79627285,Good,Good,Good
Van,61894,5,10,Petrol,Manual,103359,2,10.92417288,New,Worn Out,Weak
SUV,31449,1,6,Diesel,Manual,129525,3,15.70266575,Good,Worn Out,New
Truck,64289,2,2,Electric,Automatic,146627,6,18.56934981,Good,Good,Good
Car,58199,4,7,Electric,Automatic,2370,10,15.8228232,Good,Good,Good
SUV,61987,1,10,Diesel,Manual,111250,3,14.4555253,Worn Out,Worn Out,Weak
Bus,79749,5,3,Electric,Manual,10967,9,15.79959471,New,Good,Weak
Motorcycle,66239,1,2,Diesel,Automatic,149553,1,11.52001622,New,New,Good
SUV,72812,4,6,Petrol,Automatic,134542,10,12.70648355,Worn Out,New,Good
Car,71758,5,9,Petrol,Automatic,75726,3,14.37239688,New,Worn Out,New
Bus,44191,4,9,Petrol,Automatic,47448,4,18.55018269,Worn Out,Good,New
SUV,50015,3,6,Electric,Manual,57142,8,10.2832648,Good,New,Good
Motorcycle,63930,5,4,Diesel,Automatic,46944,1,17.88156287,Good,New,Good
SUV,31063,0,8,Diesel,Automatic,31049,9,10.56723457,Worn Out,Worn Out,Good
Bus,41126,3,3,Electric,Automatic,112302,6,19.69323692,Good,Good,New
Motorcycle,31724,0,3,Electric,Manual,140131,1,11.06253232,New,New,Weak
Van,79209,1,9,Petrol,Manual,92567,4,14.28613571,New,New,Good
Van,51189,1,10,Electric,Manual,90959,7,18.22381957,Worn Out,New,New
SUV,54296,2,9,Electric,Manual,72798,1,13.39554064,Good,Good,New
Van,66702,5,3,Diesel,Manual,108668,2,19.30100675,New,Worn Out,New
Truck,38660,4,9,Diesel,Manual,82734,10,12.59568691,Worn Out,Good,New
Truck,57085,1,10,Petrol,Manual,1501,5,18.16596789,New,Good,Weak
Car,47896,1,3,Petrol,Automatic,62874,3,15.43681502,Good,Good,New
Bus,36647,0,5,Petrol,Manual,10113,3,12.25691531,New,Worn Out,Good
Motorcycle,73957,0,8,Electric,Manual,19043,7,12.27225303,New,Worn Out,Weak
Truck,39485,0,9,Electric,Automatic,93320,7,19.67342174,New,Worn Out,Good
Van,49786,2,2,Diesel,Manual,37026,4,14.13203353,Good,Good,Weak
Motorcycle,30393,2,3,Petrol,Automatic,120656,8,19.90057887,New,Good,New
Car,62063,1,8,Petrol,Manual,63110,10,10.53968034,Good,Good,New
Bus,41861,4,4,Electric,Manual,43237,9,15.32453555,Worn Out,Good,Weak
Motorcycle,74584,3,7,Diesel,Automatic,22849,4,16.83279978,New,New,Good
Motorcycle,56311,3,4,Petrol,Manual,111853,5,18.73139838,Good,Worn Out,Weak
Car,67551,2,10,Electric,Automatic,7550,3,19.91609003,Worn Out,New,Good
Van,32930,0,1,Diesel,Manual,57062,4,13.4469501,Worn Out,Worn Out,Weak
Van,79447,1,3,Petrol,Automatic,45018,8,15.51318188,Worn Out,Good,Weak
Van,77784,4,4,Diesel,Manual,51301,9,11.40217353,Good,New,Weak
Truck,71111,2,1,Electric,Automatic,21398,6,12.47718992,Good,Worn Out,Good
Car,43885,5,3,Petrol,Automatic,102026,7,16.37526987,Good,Worn Out,Weak
Bus,46029,3,10,Diesel,Manual,10698,3,10.57740216,New,Good,Good
Motorcycle,66666,0,5,Electric,Automatic,67156,3,19.15416376,Good,Good,Weak
Truck,53263,0,1,Electric,Manual,58117,8,11.73450545,New,Good,Weak
Truck,60384,3,2,Diesel,Automatic,44732,4,10.24156563,Worn Out,Worn Out,Good
SUV,66729,5,9,Diesel,Automatic,132454,3,10.18740317,Good,New,Good
Bus,60735,5,4,Electric,Manual,83606,3,10.81867593,New,Worn Out,New
SUV,63885,4,9,Diesel,Automatic,50191,6,14.41141733,New,New,Weak
Truck,52730,1,7,Diesel,Manual,47539,6,15.54500381,Worn Out,New,New
Bus,38758,5,3,Diesel,Automatic,3954,1,19.40185002,Good,Good,Good
Bus,54230,2,3,Diesel,Automatic,28059,10,13.46042758,Good,Worn Out,New
Car,78832,2,9,Diesel,Automatic,135598,6,19.79481878,Good,Worn Out,Weak
Motorcycle,38406,1,2,Diesel,Manual,57659,10,19.44886311,Worn Out,Worn Out,Weak
Car,67023,5,5,Petrol,Manual,115765,3,19.60505732,Good,Worn Out,New
Motorcycle,31612,3,4,Petrol,Automatic,102934,5,13.58315059,Worn Out,New,New
SUV,31052,3,1,Diesel,Manual,147279,1,10.66377422,Worn Out,New,New
Motorcycle,37957,5,8,Diesel,Manual,40202,2,17.42642818,Good,Good,Good
Motorcycle,58986,4,10,Diesel,Manual,21108,5,19.64139962,Worn Out,New,New
Motorcycle,48553,3,5,Diesel,Manual,114409,6,11.57303039,New,Worn Out,New
Bus,73055,4,2,Electric,Manual,8185,5,16.92313172,Good,Worn Out,Weak
Bus,67790,1,5,Petrol,Automatic,92761,3,14.55689804,Good,Worn Out,Good
Bus,54305,4,7,Electric,Manual,32881,6,11.59612474,New,New,Weak
Car,53304,3,3,Diesel,Automatic,55104,8,13.14759962,Good,Worn Out,Weak
Bus,55422,2,5,Electric,Automatic,99168,6,10.32824385,New,Good,Weak
SUV,36422,3,1,Electric,Manual,40447,10,14.57425784,Worn Out,Good,New
Van,33952,3,10,Diesel,Manual,29121,9,18.51405602,New,Worn Out,Good
Van,59114,3,3,Diesel,Automatic,141007,10,13.33586073,New,Good,New
Car,71153,4,9,Electric,Manual,78875,2,19.78300103,Good,New,Good
Truck,79959,2,2,Diesel,Manual,133526,10,17.48077073,Good,New,Weak
Truck,52044,3,3,Diesel,Manual,60552,8,14.39620627,Worn Out,Worn Out,Good
Van,54496,2,10,Electric,Manual,36725,8,17.03636669,Worn Out,New,New
Bus,46852,2,9,Petrol,Manual,44534,5,19.98684998,New,Good,New
Bus,42756,2,5,Petrol,Manual,102482,7,18.43544868,New,Good,New
SUV,42613,3,8,Electric,Automatic,17914,4,12.24786969,New,Worn Out,Good
SUV,55041,4,6,Electric,Automatic,86193,5,18.45299955,Good,New,New
Bus,57672,3,1,Diesel,Automatic,62117,8,15.17079996,Worn Out,New,Good
Van,54624,1,7,Petrol,Automatic,142022,9,14.84302744,Good,New,Good
SUV,50086,1,4,Petrol,Automatic,40222,7,11.14273304,Worn Out,Worn Out,New
Car,48305,4,7,Diesel,Manual,115421,7,12.83170893,Good,Good,New
Van,73373,0,9,Petrol,Manual,76561,6,17.45654734,Worn Out,New,Good
Van,58849,4,7,Petrol,Manual,36860,2,14.61258911,New,Good,Good
Bus,68392,4,7,Petrol,Manual,53547,9,11.89510051,Good,Good,New
Motorcycle,53451,4,10,Diesel,Manual,85755,4,11.645217,Good,New,New
Car,46945,4,9,Petrol,Manual,26359,6,18.90419644,Worn Out,Good,Good
Car,31165,2,3,Electric,Manual,134806,5,11.87663671,Good,Good,New
Motorcycle,55286,2,1,Diesel,Automatic,58179,9,11.62712526,Worn Out,New,New
Car,30924,5,4,Diesel,Manual,123664,9,13.22523624,Good,New,Good
Motorcycle,36097,0,2,Petrol,Manual,23820,8,13.65589984,Worn Out,Good,Good
Bus,79238,3,2,Electric,Automatic,68333,3,11.47310256,Good,Worn Out,New
Truck,40220,3,8,Electric,Manual,122072,10,15.47901342,Worn Out,New,Weak
SUV,32231,4,10,Petrol,Automatic,142497,8,14.90867148,New,New,Good
Motorcycle,61723,5,2,Electric,Manual,133414,7,13.08541022,New,Worn Out,New
Bus,35702,5,8,Electric,Automatic,25766,1,14.43351304,Good,Good,Good
Car,37866,3,4,Electric,Manual,54411,3,17.42022691,Worn Out,Good,Weak
Bus,43641,2,3,Diesel,Manual,132437,2,19.82523328,New,New,Good
Motorcycle,71368,4,7,Electric,Automatic,129651,5,18.01497915,New,Worn Out,Good
Car,53673,2,8,Petrol,Automatic,104693,3,12.00628494,Worn Out,Good,Good
Truck,68121,5,7,Electric,Manual,50945,10,18.49856947,Worn Out,New,New
Truck,63250,1,7,Electric,Manual,99316,6,11.48536082,Worn Out,New,New
Van,64133,3,1,Diesel,Automatic,18755,10,19.12569328,Good,New,New
Bus,70662,2,6,Diesel,Manual,125297,1,11.88887212,Good,Good,Good
Motorcycle,74439,3,8,Diesel,Automatic,90752,5,13.05611463,Worn Out,Worn Out,Weak
SUV,47639,4,3,Diesel,Automatic,147180,3,11.85653842,Good,New,Good
Motorcycle,38430,0,4,Diesel,Manual,75393,5,10.7605679,Worn Out,Good,Good
SUV,34277,4,1,Electric,Automatic,117890,2,14.85918,Worn Out,Good,Good
Van,44915,3,7,Electric,Automatic,133521,4,13.02294362,New,Worn Out,Weak
Motorcycle,34547,0,1,Petrol,Manual,24739,3,12.05190407,Good,New,Good
Truck,58263,0,3,Diesel,Automatic,33209,1,15.32968748,Good,Worn Out,Good
Car,75947,0,4,Diesel,Automatic,32223,8,13.74245939,Worn Out,Good,Weak
SUV,50848,1,2,Diesel,Manual,70461,10,14.19050058,New,Worn Out,Good
Motorcycle,45547,0,5,Electric,Automatic,94050,7,16.74172812,Good,New,Weak
Motorcycle,75363,4,3,Electric,Automatic,67190,6,16.7098574,Worn Out,New,Good
Bus,65465,1,3,Electric,Manual,20609,5,17.04616088,Worn Out,New,New
Van,42274,2,6,Electric,Manual,104524,9,18.30269826,Worn Out,New,Good
SUV,78163,0,2,Electric,Manual,60225,1,11.40694216,Good,Good,Good
SUV,48889,3,7,Diesel,Automatic,115131,4,15.75364079,Worn Out,Worn Out,Good
Truck,57727,3,10,Electric,Automatic,43633,6,15.54543069,New,Good,Good
Truck,63051,3,5,Electric,Automatic,104317,3,11.39394659,Good,Worn Out,New
Bus,54810,5,8,Diesel,Manual,36894,2,12.93998385,Good,New,Weak
Car,34157,3,8,Electric,Automatic,124707,5,14.33511592,Worn Out,Worn Out,Weak
Car,40059,1,10,Electric,Automatic,26312,1,16.84965951,New,Good,Weak
Car,48351,4,1,Electric,Manual,4457,9,10.98216022,Worn Out,New,New
Bus,55726,2,10,Diesel,Automatic,119844,4,18.19696098,Worn Out,New,Good
Truck,39954,0,7,Electric,Automatic,11523,7,15.90042509,New,Good,Good
Bus,37721,3,10,Electric,Manual,120715,10,17.28524493,Good,Good,New
Bus,64366,3,4,Electric,Manual,3685,5,18.82950691,Good,New,Weak
Truck,58326,2,6,Diesel,Automatic,49662,9,17.36483053,New,Good,Good
SUV,48379,4,8,Electric,Automatic,97413,4,18.43806817,Worn Out,New,New
SUV,62463,4,2,Petrol,Automatic,58244,8,10.50226463,Good,New,New
SUV,46834,0,6,Petrol,Automatic,10489,9,13.41879268,Good,Worn Out,New
Car,68524,5,3,Petrol,Manual,2788,4,12.59141643,New,New,Weak
Motorcycle,62635,3,8,Diesel,Manual,117478,1,11.90243178,New,New,Good
Bus,70805,1,8,Diesel,Manual,60587,3,12.84595349,Good,Worn Out,Good
Car,70787,4,8,Petrol,Manual,88378,10,10.76372116,Good,Worn Out,New
Van,49728,1,2,Electric,Automatic,146223,10,16.38809613,Good,New,Good
Motorcycle,36646,5,3,Petrol,Manual,39223,7,15.44288965,Worn Out,New,Good
Truck,74913,0,9,Diesel,Automatic,52533,5,12.81986957,Good,Good,Weak
Car,40419,3,4,Electric,Automatic,86579,2,15.02846952,Worn Out,Good,New
SUV,49381,2,7,Electric,Automatic,67428,10,16.53249117,Worn Out,New,Good
Motorcycle,33070,4,8,Petrol,Automatic,1068,7,14.85036509,Good,Good,New
Motorcycle,49029,2,6,Electric,Manual,133305,3,11.2559066,Good,Good,New
Truck,62187,2,8,Diesel,Manual,115845,3,15.32865325,New,Good,Good
Van,77474,1,8,Diesel,Automatic,67317,3,11.21706613,Good,Worn Out,Weak
Truck,31061,2,4,Petrol,Manual,67566,4,13.58078994,Worn Out,Worn Out,New
SUV,56495,0,3,Petrol,Automatic,7507,8,15.83800037,Worn Out,Good,Weak
SUV,40160,4,8,Diesel,Manual,79936,3,11.17872801,Worn Out,New,Weak
Truck,63543,3,8,Diesel,Automatic,23747,2,11.36983335,Worn Out,Worn Out,Weak
Car,71128,0,3,Electric,Manual,142503,9,16.14235649,Worn Out,New,Good
Van,55198,0,7,Electric,Manual,124152,4,11.80155531,Worn Out,Good,Weak
Van,62609,1,5,Diesel,Automatic,121301,9,19.81270913,Worn Out,Good,New
Bus,33853,1,4,Electric,Manual,40024,10,15.92907624,New,Worn Out,Weak
SUV,55852,2,2,Petrol,Manual,27084,9,16.95947029,New,Good,New
Truck,75055,1,4,Petrol,Automatic,121978,4,16.262725,New,Good,Good
Car,63324,1,4,Petrol,Manual,57345,6,16.41170655,Good,New,Weak
Truck,61771,0,4,Petrol,Automatic,77602,7,18.4706944,Worn Out,Worn Out,Weak
Motorcycle,57987,4,5,Petrol,Manual,113431,2,17.57191856,Good,Worn Out,Good
Van,30740,0,9,Electric,Automatic,104254,8,14.70092658,Good,Good,Good
Car,40022,2,1,Electric,Manual,128604,9,10.28803607,Worn Out,Worn Out,Weak
SUV,49221,1,10,Diesel,Automatic,52353,6,18.5505543,Good,New,New
SUV,46667,0,8,Petrol,Automatic,19049,7,18.37421645,Worn Out,Worn Out,New
Truck,71122,0,8,Diesel,Automatic,74235,4,15.16900333,Good,Good,Weak
SUV,69160,0,10,Diesel,Manual,122117,10,15.56341714,Good,Worn Out,Good
Motorcycle,47583,5,8,Electric,Automatic,112706,7,12.98787233,New,Good,Good
Truck,52681,2,4,Electric,Automatic,68910,9,14.54836565,Worn Out,Worn Out,Weak
SUV,50997,4,6,Electric,Automatic,127528,7,10.73576069,Worn Out,Good,Good
Van,79066,5,6,Petrol,Automatic,58274,8,18.22585733,New,Worn Out,Good
SUV,35547,3,4,Electric,Manual,68412,1,16.83645761,New,Worn Out,Good
Motorcycle,63065,3,3,Electric,Manual,134497,1,17.83245434,New,Worn Out,Good
SUV,78938,0,4,Electric,Manual,4882,7,18.1296081,New,New,Good
Motorcycle,34535,3,9,Petrol,Manual,24433,3,19.03198957,New,New,New
SUV,51055,5,5,Diesel,Manual,73510,7,19.89806296,Worn Out,Good,Weak
Bus,48801,0,3,Petrol,Manual,30590,10,19.63306064,Good,Worn Out,Good
Bus,64407,1,8,Electric,Manual,118599,7,19.68211744,New,Good,New
Truck,34082,4,10,Petrol,Manual,23705,4,16.39111646,Good,New,New
Car,52200,0,10,Electric,Automatic,70793,5,12.80785724,Worn Out,New,New
SUV,49159,0,6,Petrol,Automatic,86077,5,10.67392362,Worn Out,Worn Out,Good
SUV,75851,0,5,Petrol,Manual,73989,3,15.1691604,New,Worn Out,New
SUV,63803,0,9,Petrol,Manual,126320,7,17.35988069,New,Good,Weak
Van,63537,2,2,Electric,Automatic,70257,1,18.63618655,New,Worn Out,Weak
Car,38887,5,1,Petrol,Manual,73891,8,17.56811783,New,Good,Weak
Van,62423,1,6,Petrol,Manual,134922,5,16.5475974,Worn Out,New,New
Van,45183,0,1,Petrol,Manual,48760,10,18.73037519,Worn Out,New,New
Van,36514,1,6,Petrol,Manual,117126,2,11.7282222,Worn Out,New,New
Motorcycle,54342,5,1,Diesel,Manual,75668,5,13.4004186,Worn Out,New,Weak
Van,34752,2,6,Electric,Automatic,6937,7,15.89769883,Good,Worn Out,Weak
Motorcycle,46955,4,8,Diesel,Automatic,44273,8,14.61971823,New,New,New
Bus,54360,2,6,Diesel,Automatic,139787,1,18.44780919,Good,Good,New
SUV,69301,3,5,Electric,Manual,102758,2,11.67884568,Worn Out,New,Weak
Truck,38198,2,8,Diesel,Manual,60394,8,13.12743934,New,Worn Out,Good
Motorcycle,68698,2,6,Diesel,Manual,77442,3,11.52424943,Worn Out,Good,Weak
Car,32270,2,7,Diesel,Manual,58442,5,17.331867,Good,New,Good
Bus,41141,1,3,Diesel,Manual,76912,8,13.75175628,Worn Out,Worn Out,New
Truck,74626,1,6,Electric,Manual,111919,3,12.81186294,Worn Out,New,Good
Motorcycle,53891,0,9,Diesel,Automatic,16977,3,15.04029827,Good,New,New
Van,34956,4,3,Diesel,Automatic,102348,6,11.127545,Worn Out,New,Weak
Bus,77559,1,10,Diesel,Manual,12729,1,11.52366626,Worn Out,Worn Out,Good
Van,79942,4,3,Diesel,Automatic,34588,3,18.86745361,Worn Out,New,Weak
